,Date,BHP,Casing Pressure,Choke,Gas Rate,Injection Rate,Oil Rate,Tubing Pressure,Water Rate,GOR,DaysOn
721,2018-12-18,5449.96,1153.75,38.0,1393.41,0.0,633.0,1131.25,1699.0,2.2012796208530805,455
722,2018-12-19,5107.41,912.5,19.0,1290.65,0.0,561.0,888.75,1667.0,2.3006238859180037,456
723,2018-12-20,5247.22,606.25,18.0,3205.07,0.0,1412.0,583.75,3074.0,2.2698796033994335,457
724,2018-12-21,4596.07,601.25,51.0,1799.56,0.0,808.0,578.75,1936.0,2.2271782178217823,458
725,2018-12-22,5213.98,581.88,34.0,3351.8,0.0,1482.0,561.88,3056.0,2.2616734143049935,459
726,2018-12-23,5091.12,567.5,64.0,3349.93,0.0,1448.0,546.25,2923.0,2.3134875690607735,460
727,2018-12-24,4989.15,560.63,64.0,3020.42,0.0,1341.0,540.0,2767.0,2.252363907531693,461
728,2018-12-25,5021.63,550.63,59.0,3230.59,0.0,1392.0,530.63,2858.0,2.3208261494252875,462
729,2018-12-26,4629.36,567.5,64.0,2278.95,0.0,993.0,548.13,2194.0,2.2950151057401813,463
730,2018-12-27,5056.52,547.5,41.0,3148.17,0.0,1358.0,526.25,2926.0,2.318240058910162,464
731,2018-12-28,4967.63,540.0,63.0,3164.14,0.0,1363.0,519.38,2801.0,2.3214526779163607,465
732,2018-12-29,4934.61,533.75,64.0,3127.06,0.0,1346.0,513.75,2765.0,2.323224368499257,466
733,2018-12-30,4912.26,527.5,64.0,3088.46,0.0,1332.0,506.88,2745.0,2.3186636636636635,467
734,2018-12-31,4893.39,523.13,64.0,3050.1,0.0,1318.0,503.13,2724.0,2.3141881638846735,468
735,2019-01-01,4879.14,518.75,64.0,3022.03,0.0,1306.0,501.25,2706.0,2.3139586523736604,469
736,2019-01-02,4856.08,515.0,64.0,3002.09,0.0,1295.0,495.63,2692.0,2.3182162162162165,470
737,2019-01-03,4842.53,513.13,64.0,2980.72,0.0,1281.0,492.5,2682.0,2.326869633099141,471
738,2019-01-04,4830.38,508.75,64.0,2962.44,0.0,1278.0,492.5,2661.0,2.3180281690140845,472
739,2019-01-05,4817.52,506.88,64.0,2944.34,0.0,1271.0,489.38,2648.0,2.316553894571204,473
740,2019-01-06,4806.86,504.38,64.0,2929.55,0.0,1265.0,487.5,2636.0,2.3158498023715417,474
741,2019-01-07,4792.93,501.88,64.0,2909.68,0.0,1260.0,483.13,2622.0,2.3092698412698414,475
742,2019-01-08,4782.58,499.38,64.0,2896.08,0.0,1260.0,481.88,2604.0,2.2984761904761903,476
743,2019-01-09,4771.97,497.5,64.0,2884.56,0.0,1242.0,478.75,2604.0,2.322512077294686,477
744,2019-01-10,4760.08,495.0,64.0,2873.24,0.0,1242.0,476.88,2587.0,2.3133977455716583,478
745,2019-01-11,4750.8,493.13,64.0,2859.68,0.0,1238.0,475.0,2576.0,2.3099192245557347,479
746,2019-01-12,4738.17,490.63,64.0,2848.45,0.0,1233.0,471.88,2564.0,2.310178426601784,480
747,2019-01-13,4729.25,470.63,64.0,2835.47,0.0,1230.0,470.0,2553.0,2.305260162601626,481
748,2019-01-14,4718.24,476.88,64.0,2825.59,0.0,1224.0,468.13,2542.0,2.308488562091503,482
749,2019-01-15,4709.74,485.0,64.0,2816.6,0.0,1220.0,466.88,2531.0,2.308688524590164,483
750,2019-01-16,4700.09,481.88,64.0,2804.65,0.0,1216.0,465.0,2520.0,2.306455592105263,484
751,2019-01-17,4689.42,480.63,64.0,2793.42,0.0,1212.0,462.5,2509.0,2.30480198019802,485
752,2019-01-18,4682.21,473.13,64.0,2778.87,0.0,1210.0,461.25,2498.0,2.296586776859504,486
753,2019-01-19,4667.22,473.75,64.0,2768.65,0.0,1204.0,459.38,2487.0,2.299543189368771,487
754,2019-01-20,4657.8,475.0,64.0,2757.48,0.0,1199.0,458.13,2476.0,2.299816513761468,488
755,2019-01-21,4643.96,471.88,64.0,2745.99,0.0,1195.0,454.38,2463.0,2.297899581589958,489
756,2019-01-22,4632.04,470.0,64.0,2732.13,0.0,1191.0,450.63,2452.0,2.2939798488664986,490
757,2019-01-23,4621.87,467.5,64.0,2719.49,0.0,1185.0,449.38,2439.0,2.294928270042194,491
758,2019-01-24,4612.35,465.0,64.0,2706.88,0.0,1187.0,448.75,2422.0,2.2804380791912386,492
759,2019-01-25,4604.22,462.5,64.0,2693.27,0.0,1169.0,446.25,2423.0,2.303909324208725,493
760,2019-01-26,4591.98,459.38,64.0,2679.67,0.0,1170.0,445.0,2403.0,2.2903162393162395,494
761,2019-01-27,4577.86,455.0,64.0,2664.8,0.0,1164.0,441.25,2390.0,2.289347079037801,495
762,2019-01-28,4569.16,455.0,64.0,2652.6,0.0,1160.0,440.0,2379.0,2.2867241379310346,496
763,2019-01-29,4481.98,376.88,64.0,2068.36,0.0,902.0,598.75,1845.0,2.2930820399113085,497
764,2019-01-30,4674.95,450.63,64.0,2595.83,0.0,1134.0,440.63,2523.0,2.2890917107583775,498
765,2019-01-31,4570.53,445.63,64.0,2661.74,6.17,1152.0,439.38,2391.0,2.3105381944444443,499
766,2019-02-01,4541.97,450.63,64.0,2656.9,0.0,1152.0,435.63,2356.0,2.3063368055555555,500
767,2019-02-02,4527.12,446.88,64.0,2636.76,0.0,1150.0,433.13,2335.0,2.2928347826086957,501
768,2019-02-03,4513.78,443.75,64.0,2616.43,0.0,1132.0,431.25,2331.0,2.311333922261484,502
769,2019-02-04,4497.85,441.88,64.0,2600.9,0.0,1131.0,427.5,2312.0,2.2996463306808135,503
770,2019-02-05,4484.45,439.38,64.0,2584.83,0.0,1124.0,425.0,2298.0,2.299670818505338,504
771,2019-02-06,4405.2,438.13,64.0,2391.63,0.0,1055.0,424.38,2166.0,2.2669478672985783,505
772,2019-02-07,4472.67,432.5,64.0,2545.53,0.02,1103.0,419.38,2293.0,2.3078241160471444,506
773,2019-02-08,4326.37,382.5,64.0,2138.49,25.43,966.0,419.38,2023.0,2.213757763975155,507
774,2019-02-09,4474.21,432.5,64.0,2523.37,0.03,1090.0,417.5,2300.0,2.315018348623853,508
775,2019-02-10,4440.19,428.75,64.0,2531.49,0.46,1096.0,415.0,2258.0,2.309753649635036,509
776,2019-02-11,4419.79,421.25,64.0,2512.22,0.21,1096.0,411.25,2231.0,2.292171532846715,510
777,2019-02-12,4407.62,384.38,64.0,2492.29,0.1,1089.0,409.38,2216.0,2.2886042240587696,511
778,2019-02-13,4338.06,423.13,64.0,2251.26,0.12,1027.0,408.13,2071.0,2.19207400194742,512
779,2019-02-14,4405.58,410.63,64.0,2444.14,16.1,1067.0,399.38,2231.0,2.2906654170571694,513
780,2019-02-15,4368.21,408.13,64.0,2462.52,0.0,1078.0,394.38,2194.0,2.2843413729128015,514
781,2019-02-16,4351.66,404.38,64.0,2445.07,0.0,1074.0,390.63,2176.0,2.2766014897579145,515
782,2019-02-17,4327.66,399.38,64.0,2414.49,0.0,1063.0,385.0,2152.0,2.2713922859830666,516
783,2019-02-18,4308.94,263.13,64.0,2373.53,0.1,1048.0,380.63,2131.0,2.2648187022900763,517
784,2019-02-19,4293.81,387.5,64.0,2331.44,15.73,1031.0,376.88,2113.0,2.2613385063045586,518
785,2019-02-20,4298.97,349.38,64.0,2226.74,77.46,1021.0,373.13,2091.0,2.1809402546523016,519
786,2019-02-21,4246.47,381.25,64.0,2285.11,94.84,999.0,366.25,2077.0,2.2873973973973976,520
787,2019-02-22,4193.3,374.38,64.0,2188.65,133.33,968.0,361.25,2004.0,2.2610020661157026,521
788,2019-02-23,4210.53,371.25,64.0,2189.65,202.19,970.0,356.88,2030.0,2.2573711340206186,522
789,2019-02-24,4156.15,366.25,64.0,2122.9,209.71,937.0,353.75,1965.0,2.2656350053361796,523
790,2019-02-25,4156.96,361.88,64.0,2126.17,14.4,937.0,350.63,1974.0,2.2691248665955177,524
791,2019-02-26,4146.97,360.0,64.0,2129.92,3.53,937.0,347.5,1970.0,2.2731270010672358,525
792,2019-02-27,4133.2,355.63,64.0,2096.75,19.13,928.0,343.13,1953.0,2.2594288793103448,526
793,2019-02-28,4136.76,351.25,64.0,2035.98,59.29,922.0,341.88,1935.0,2.20822125813449,527
794,2019-03-01,4098.96,350.63,64.0,2058.35,17.74,912.0,336.25,1919.0,2.2569627192982455,528
795,2019-03-02,3998.75,318.75,64.0,2015.27,0.0,887.0,307.5,1859.0,2.272006764374295,529
796,2019-03-03,3943.45,318.75,64.0,1826.03,0.01,814.0,305.63,1754.0,2.2432800982800982,530
797,2019-03-04,4137.81,323.13,64.0,1250.32,345.59,693.0,308.75,1627.0,1.8042135642135642,531
798,2019-03-05,4157.96,313.13,64.0,1590.44,295.84,827.0,311.88,1823.0,1.923143893591294,532
799,2019-03-06,4088.0,318.75,64.0,1655.49,214.74,814.0,315.63,1789.0,2.033771498771499,533
800,2019-03-07,4091.12,325.63,64.0,1695.22,75.88,839.0,313.75,1804.0,2.0205244338498214,534
801,2019-03-08,5352.05,1039.38,64.0,1571.78,30.44,816.0,1042.5,1782.0,1.926200980392157,535
802,2019-03-09,5352.05,337.5,64.0,-94.48,1297.65,617.0,323.75,1448.0,-0.15312803889789303,536
803,2019-03-10,4189.92,333.75,64.0,1692.31,0.77,865.0,323.13,1879.0,1.9564277456647399,537
804,2019-03-11,4568.67,336.25,64.0,1023.42,626.43,807.0,323.13,1768.0,1.26817843866171,538
805,2019-03-12,4253.71,399.38,64.0,1023.88,265.9,490.0,371.88,1527.0,2.0895510204081633,539
806,2019-03-13,4411.39,335.63,64.0,1735.75,90.0,447.0,321.88,2483.0,3.8831096196868007,540
807,2019-03-14,4248.8,347.5,64.0,1678.78,139.51,474.0,334.38,2202.0,3.541729957805907,541
808,2019-03-15,4215.55,343.75,64.0,1598.54,163.34,724.0,331.88,1931.0,2.20792817679558,542
809,2019-03-16,4121.81,328.13,64.0,1623.01,1.9,748.0,317.5,1852.0,2.169799465240642,543
810,2019-03-17,4114.05,323.75,64.0,1638.2,53.56,828.0,316.25,1796.0,1.9785024154589372,544
811,2019-03-18,4101.89,325.0,64.0,1683.95,0.87,848.0,316.25,1798.0,1.9857900943396227,545
812,2019-03-19,4146.97,364.38,64.0,1584.56,207.29,827.0,350.63,1720.0,1.9160338573155984,546
813,2019-03-20,4148.99,355.0,64.0,1621.11,423.87,799.0,343.13,1786.0,2.02892365456821,547
814,2019-03-21,4128.6,353.75,64.0,1611.72,360.44,832.0,340.63,1736.0,1.9371634615384616,548
815,2019-03-22,4115.14,352.5,64.0,1601.88,399.04,829.0,339.38,1721.0,1.9323039806996383,549
816,2019-03-23,4110.48,351.88,64.0,1606.9,350.79,828.0,339.38,1720.0,1.9407004830917876,550
817,2019-03-24,4014.66,325.0,64.0,1500.75,162.05,769.0,313.13,1635.0,1.9515604681404422,551
818,2019-03-25,4061.17,324.38,64.0,1656.99,148.74,840.0,311.25,1749.0,1.9726071428571428,552
819,2019-03-26,4098.04,354.38,64.0,1634.43,321.89,829.0,342.5,1717.0,1.9715681544028951,553
820,2019-03-27,4023.16,323.75,64.0,1602.72,493.57,812.0,309.38,1696.0,1.9737931034482759,554
821,2019-03-28,4139.2,340.63,64.0,1535.41,240.07,832.0,330.0,1716.0,1.8454447115384616,555
822,2019-03-29,4088.66,340.63,64.0,1561.14,298.29,821.0,328.75,1690.0,1.901510353227771,556
823,2019-03-30,4580.03,636.88,64.0,1576.03,97.5,830.0,588.75,1702.0,1.8988313253012048,557
824,2019-03-31,4019.63,321.88,64.0,1490.48,9.17,782.0,309.38,1631.0,1.9059846547314578,558
825,2019-04-01,4038.38,320.0,64.0,1553.12,26.85,835.0,307.5,1662.0,1.8600239520958082,559
826,2019-04-02,4041.5,318.75,64.0,1583.72,14.3,835.0,306.25,1690.0,1.8966706586826347,560
827,2019-04-03,4023.53,317.5,64.0,1588.81,0.22,821.0,306.25,1687.0,1.9352131546894031,561
828,2019-04-04,4012.96,316.88,64.0,1581.63,0.0,823.0,305.0,1671.0,1.9217861482381533,562
829,2019-04-05,4008.35,315.0,64.0,1572.89,0.0,819.0,304.38,1664.0,1.9205006105006106,563
830,2019-04-06,4027.1,328.13,64.0,1547.27,106.77,809.0,316.25,1646.0,1.9125710754017304,564
831,2019-04-07,4052.97,347.5,64.0,1510.52,391.11,788.0,335.63,1622.0,1.9169035532994925,565
832,2019-04-08,4050.94,346.88,64.0,1495.71,499.93,780.0,335.0,1616.0,1.917576923076923,566
833,2019-04-09,4050.11,346.25,64.0,1484.85,498.51,778.0,334.38,1610.0,1.9085475578406168,567
834,2019-04-10,5571.16,1392.5,64.0,606.64,205.59,320.0,1388.75,662.0,1.89575,568
835,2019-04-11,0.0,1580.63,64.0,0.0,0.0,0.0,1577.5,0.0,,569
836,2019-04-12,0.0,1732.5,64.0,0.0,0.0,0.0,1730.63,0.0,,570
837,2019-04-13,0.0,1839.38,64.0,0.0,0.0,0.0,1836.25,0.0,,571
838,2019-04-14,0.0,1888.13,64.0,0.0,0.0,0.0,1887.5,0.0,,572
839,2019-04-15,0.0,1899.38,64.0,0.0,0.0,0.0,1970.0,0.0,,573
840,2019-04-16,0.0,2026.88,64.0,0.0,0.0,0.0,2025.0,0.0,,574
841,2019-04-17,5571.16,2078.75,64.0,-6.33,7.08,39.0,2076.88,0.0,-0.16230769230769232,575
842,2019-04-18,4756.87,470.63,64.0,852.78,167.87,456.0,455.0,1713.0,1.8701315789473683,576
843,2019-04-19,4780.78,411.25,64.0,1963.96,283.27,996.0,396.25,2588.0,1.971847389558233,577
844,2019-04-20,4429.92,380.63,64.0,1942.21,249.4,993.0,368.75,2143.0,1.955901309164149,578
845,2019-04-21,4275.63,365.0,64.0,1845.47,249.79,953.0,353.13,1951.0,1.9364847848898217,579
846,2019-04-22,4216.79,358.13,64.0,1729.1,244.02,895.0,346.25,1862.0,1.9319553072625697,580
847,2019-04-23,4181.49,347.5,64.0,1643.56,229.39,787.0,333.75,1870.0,2.0883862770012707,581
848,2019-04-24,4130.62,340.63,64.0,1683.11,249.88,876.0,328.13,1784.0,1.9213584474885843,582
849,2019-04-25,4070.66,321.88,64.0,1674.65,155.7,870.0,308.75,1754.0,1.9248850574712644,583
850,2019-04-26,4068.21,318.75,64.0,1675.14,20.59,817.0,307.5,1797.0,2.050354957160343,584
851,2019-04-27,4021.06,315.63,64.0,1686.15,0.58,841.0,304.38,1738.0,2.004934601664685,585
852,2019-04-28,4004.74,313.13,64.0,1670.37,0.22,830.0,301.25,1724.0,2.0124939759036145,586
853,2019-04-29,3990.78,310.63,64.0,1652.69,0.0,827.0,298.75,1704.0,1.9984159613059251,587
854,2019-04-30,3967.43,329.38,64.0,1598.13,185.79,750.0,317.5,1660.0,2.13084,588
855,2019-05-01,3443.68,327.5,64.0,1583.69,321.57,688.0,0.63,1693.0,2.301875,589
856,2019-05-02,3955.06,325.0,64.0,1573.59,300.1,684.0,315.63,1686.0,2.3005701754385965,590
857,2019-05-03,3920.71,321.25,64.0,1591.45,174.83,737.0,309.38,1634.0,2.1593622795115333,591
858,2019-05-04,3999.06,303.13,64.0,1554.75,11.72,490.0,292.5,1917.0,3.1729591836734694,592
859,2019-05-05,3876.36,301.25,64.0,1595.29,0.01,735.0,289.38,1632.0,2.1704625850340133,593
860,2019-05-06,5587.97,1469.38,64.0,506.94,0.0,238.0,1467.5,517.0,2.13,594
861,2019-05-07,3986.51,322.5,64.0,937.69,2.15,458.0,310.0,1320.0,2.0473580786026204,595
862,2019-05-08,4054.48,319.38,64.0,1583.19,0.59,718.0,306.25,1796.0,2.205,596
863,2019-05-09,3980.01,330.63,64.0,1666.24,56.17,788.0,318.13,1689.0,2.114517766497462,597
864,2019-05-10,3903.72,304.38,64.0,1613.96,99.46,774.0,292.5,1638.0,2.085219638242894,598
865,2019-05-11,3869.67,303.75,64.0,1625.31,2.03,764.0,290.0,1621.0,2.1273691099476437,599
866,2019-05-12,3860.28,300.63,64.0,1606.38,1.33,754.0,290.63,1605.0,2.130477453580902,600
867,2019-05-13,3886.69,316.25,64.0,1575.48,6.36,750.0,302.5,1591.0,2.10064,601
868,2019-05-14,3837.33,296.25,64.0,1551.14,85.29,741.0,285.63,1566.0,2.093306342780027,602
869,2019-05-15,3889.68,319.38,64.0,1545.76,14.93,727.0,307.5,1581.0,2.126217331499312,603
870,2019-05-16,3823.2,293.75,64.0,1525.0,137.47,721.0,283.13,1554.0,2.115117891816921,604
871,2019-05-17,3836.1,292.5,64.0,1517.05,26.48,725.0,281.88,1559.0,2.0924827586206898,605
872,2019-05-18,3826.12,290.0,64.0,1504.02,28.49,722.0,279.38,1549.0,2.0831301939058173,606
873,2019-05-19,3822.37,289.38,64.0,1493.76,31.4,717.0,278.75,1543.0,2.083347280334728,607
874,2019-05-20,3816.72,286.88,64.0,1507.54,6.49,714.0,275.63,1556.0,2.1114005602240895,608
875,2019-05-21,3832.03,286.88,64.0,1497.52,2.78,712.0,273.75,1570.0,2.103258426966292,609
876,2019-05-22,3861.98,286.88,64.0,1434.96,1.02,677.0,278.75,1570.0,2.119586410635155,610
877,2019-05-23,3831.14,285.63,64.0,1503.2,0.7,710.0,276.25,1570.0,2.1171830985915494,611
878,2019-05-24,3822.33,285.0,64.0,1493.99,2.74,689.0,276.25,1570.0,2.168345428156749,612
879,2019-05-25,3820.33,294.38,64.0,1502.73,7.98,673.0,284.38,1570.0,2.2328826151560177,613
880,2019-05-26,3820.73,283.13,64.0,1530.07,9.26,730.0,272.5,1570.0,2.0959863013698627,614
881,2019-05-27,3840.46,280.63,64.0,1468.52,9.21,704.0,270.0,1570.0,2.085965909090909,615
882,2019-05-28,3845.15,280.0,64.0,1443.07,17.21,691.0,268.13,1570.0,2.0883791606367583,616
883,2019-05-29,3774.16,279.38,64.0,1464.4,0.01,686.0,270.0,1515.0,2.1346938775510207,617
884,2019-05-30,3746.97,277.5,64.0,1463.31,2.82,678.0,268.13,1497.0,2.1582743362831858,618
885,2019-05-31,3738.42,276.88,64.0,1455.47,5.26,682.0,267.5,1481.0,2.1341202346041057,619
886,2019-06-01,4263.82,591.88,56.0,1232.89,3.3,525.0,584.38,1289.0,2.348361904761905,620
887,2019-06-02,4655.66,564.38,37.0,1797.62,1.58,539.0,555.0,2255.0,3.3351020408163263,621
888,2019-06-03,4073.95,293.13,40.0,1791.47,0.0,654.0,283.75,2047.0,2.739250764525994,622
889,2019-06-04,3817.21,268.75,62.0,1552.82,0.5,161.0,259.38,2002.0,9.644844720496893,623
890,2019-06-05,3770.52,268.13,63.0,1408.0,4.56,407.0,257.5,1717.0,3.4594594594594597,624
891,2019-06-06,3728.06,270.0,64.0,1372.09,25.61,651.0,258.75,1451.0,2.1076651305683565,625
892,2019-06-07,3711.48,270.0,64.0,1397.4,1.8,659.0,260.0,1447.0,2.120485584218513,626
893,2019-06-08,3732.72,272.5,64.0,1394.29,2.89,659.0,263.75,1456.0,2.1157663125948405,627
894,2019-06-09,3752.16,278.75,64.0,1378.47,15.12,662.0,268.75,1450.0,2.082280966767372,628
895,2019-06-10,3735.25,270.0,64.0,1373.82,13.62,664.0,260.63,1445.0,2.0690060240963852,629
896,2019-06-11,3710.57,270.0,64.0,1409.77,0.0,680.0,260.0,1439.0,2.0731911764705884,630
897,2019-06-12,3693.23,268.13,64.0,1409.32,0.0,676.0,259.38,1426.0,2.084792899408284,631
898,2019-06-13,3687.4,268.75,64.0,1406.51,0.01,661.0,260.0,1429.0,2.1278517397881997,632
899,2019-06-14,3682.44,267.5,64.0,1404.4,2.77,658.0,259.38,1426.0,2.1343465045592707,633
900,2019-06-15,3674.72,267.5,64.0,1398.02,7.73,662.0,256.88,1416.0,2.111812688821752,634
901,2019-06-16,3682.88,268.13,64.0,1396.81,5.75,648.0,258.75,1430.0,2.155570987654321,635
902,2019-06-17,3673.8,266.88,64.0,1395.87,2.48,662.0,258.13,1411.0,2.1085649546827794,636
903,2019-06-18,3673.18,266.88,64.0,1394.52,1.14,644.0,256.88,1426.0,2.1654037267080746,637
904,2019-06-19,3657.38,266.88,64.0,1395.69,0.0,616.0,256.25,1435.0,2.2657305194805195,638
905,2019-06-20,3653.95,266.25,64.0,1393.61,1.47,581.0,256.25,1462.0,2.398640275387263,639
906,2019-06-21,3644.22,266.25,64.0,1385.48,7.94,628.0,258.13,1402.0,2.2061783439490448,640
907,2019-06-22,3628.19,266.25,57.0,1293.18,9.11,580.0,256.25,1358.0,2.2296206896551727,641
908,2019-06-23,3670.08,265.63,64.0,1388.95,0.55,606.0,256.88,1449.0,2.291996699669967,642
909,2019-06-24,3701.2,265.63,64.0,1384.93,3.73,425.0,255.63,1624.0,3.258658823529412,643
910,2019-06-25,3640.49,265.0,64.0,1378.98,8.72,626.0,256.25,1399.0,2.202843450479233,644
911,2019-06-26,3629.61,263.75,64.0,1380.15,1.9,625.0,254.38,1396.0,2.20824,645
912,2019-06-27,3771.62,263.13,64.0,1373.91,1.29,264.0,253.75,1797.0,5.204204545454545,646
913,2019-06-28,3666.36,261.25,64.0,1367.83,1.48,484.0,253.13,1539.0,2.826095041322314,647
914,2019-06-29,3645.64,261.25,64.0,1352.15,3.98,589.0,253.13,1419.0,2.2956706281833617,648
915,2019-06-30,3634.85,260.0,64.0,1350.24,4.16,581.0,250.0,1423.0,2.3239931153184163,649
916,2019-07-01,3685.38,260.0,64.0,1340.55,0.41,547.0,250.63,1487.0,2.4507312614259598,650
917,2019-07-02,3693.64,260.63,64.0,1331.52,4.42,539.0,252.5,1490.0,2.470352504638219,651
918,2019-07-03,3620.43,278.13,56.0,1189.46,8.7,551.0,269.38,1262.0,2.1587295825771324,652
919,2019-07-04,3688.63,264.38,63.0,1403.85,9.56,644.0,256.25,1449.0,2.179891304347826,653
920,2019-07-05,3638.39,260.63,64.0,1369.58,5.17,620.0,253.13,1401.0,2.209,654
921,2019-07-06,3614.26,259.38,64.0,1382.64,1.2,612.0,251.25,1400.0,2.25921568627451,655
922,2019-07-07,3610.17,258.75,64.0,1367.58,1.07,620.0,250.0,1381.0,2.205774193548387,656
923,2019-07-08,3592.85,257.5,64.0,1376.92,5.07,617.0,248.75,1377.0,2.2316369529983793,657
924,2019-07-09,3592.22,257.5,64.0,1367.77,10.65,614.0,248.75,1372.0,2.2276384364820845,658
925,2019-07-10,3587.15,256.25,64.0,1363.7,9.97,612.0,248.75,1367.0,2.2282679738562092,659
926,2019-07-11,3583.61,255.63,64.0,1361.49,3.23,609.0,247.5,1367.0,2.235615763546798,660
927,2019-07-12,3580.12,256.25,64.0,1353.52,9.69,618.0,246.25,1352.0,2.1901618122977347,661
928,2019-07-13,5035.89,1037.5,60.0,1228.48,0.69,543.0,1037.5,1225.0,2.2623941068139963,662
929,2019-07-14,3614.16,258.13,49.0,1204.5,0.05,555.0,248.75,1307.0,2.17027027027027,663
930,2019-07-15,3613.53,258.13,64.0,1368.35,0.0,609.0,248.75,1396.0,2.24688013136289,664
931,2019-07-16,3584.89,258.13,64.0,1375.88,0.1,609.0,250.0,1374.0,2.2592446633825944,665
932,2019-07-17,3586.37,257.5,64.0,1363.71,2.4,589.0,248.13,1387.0,2.315297113752122,666
933,2019-07-18,3551.98,262.5,51.0,1152.91,6.04,410.0,252.5,1325.0,2.811975609756098,667
934,2019-07-19,3688.25,255.63,64.0,1365.67,10.41,413.0,246.88,1624.0,3.306707021791768,668
935,2019-07-20,3574.09,256.25,64.0,1366.67,3.32,613.0,247.5,1359.0,2.2294779771615008,669
936,2019-07-21,4196.77,554.38,64.0,1361.58,8.19,610.0,549.38,1342.0,2.2320983606557374,670
937,2019-07-22,3677.52,263.13,43.0,1413.48,9.79,678.0,253.13,1425.0,2.084778761061947,671
938,2019-07-23,3634.78,256.25,64.0,1379.87,27.74,423.0,247.5,1577.0,3.262104018912529,672
939,2019-07-24,3552.26,253.75,64.0,1354.35,7.95,614.0,245.63,1333.0,2.2057817589576545,673
940,2019-07-25,3544.13,251.88,64.0,1346.53,0.0,606.0,243.75,1331.0,2.221996699669967,674
941,2019-07-26,3547.27,252.5,64.0,1337.0,1.61,603.0,243.75,1328.0,2.217247097844113,675
942,2019-07-27,3552.46,251.25,64.0,1326.39,7.86,601.0,244.38,1325.0,2.2069717138103164,676
943,2019-07-28,3545.85,248.75,64.0,1324.13,8.11,598.0,243.75,1321.0,2.214264214046823,677
944,2019-07-29,3542.42,250.0,64.0,1315.78,9.02,597.0,241.88,1316.0,2.2039865996649914,678
945,2019-07-30,3611.67,251.88,64.0,1264.66,19.77,467.0,241.88,1445.0,2.708051391862955,679
